Feature ID	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
680e1dd05c178a14dae62dee8706e44a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
88f5b7636041c4e86ed57e3ced5b72ff	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii	-	-	-	-	-	-	-	Unassigned	-
7b1d67e1e6da81ed3e7523d18711a948	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Setoseptoria;s__Setoseptoria_arundelensis	-	-	-	-	-	-	-	Unassigned	-
62910954a47bb44235d1ddc81a1c4475	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
8993e5543eebbcd0c73ac7461d2b5ee7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis	-	-	-	-	-	-	-	Unassigned	-
680571b16b3c723dd239f8c31c64c0d2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
7edb698c639be4a343a33d8fae0f6e53	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	-	-	-	-	-	-	-	Unassigned	-
c1303ed8645221ed96b58f0030d65972	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
4741cd1050d9b3ee4856ca8c932d8e9b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
dde4538d9f7236bcc16cb08a03915154	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Wickerhamiella;s__Wickerhamiella_versatilis	-	-	-	-	-	-	-	Unassigned	-
1c5fb59a11c6701a4d28112ff2e79563	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
674f69d8659e6b7e993abdbc35eb2073	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Collariella;s__Collariella_carteri	-	-	-	-	-	-	-	Unassigned	-
c9b80bd3ab7c3c802b185a5991868de6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hyphodontiaceae;g__Kneiffiella;s__Kneiffiella_sp	-	-	-	-	-	-	-	Unassigned	-
6414d37d9ee719032f2d0ce78690d4ec	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
14978f20541b88094e2f846dc0b959c7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Genolevuria;s__Genolevuria_sp	-	-	-	-	-	-	-	Unassigned	-
0d6a399871503df47a193543e44f3906	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sclerotiorum	-	-	-	-	-	-	-	Unassigned	-
3e1ad184bf352685e4cc5ff83b3aedab	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae	-	-	-	-	-	-	-	Unassigned	-
bd60306b1904054631aa3b5cf8d37ed8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_ruber	-	-	-	-	-	-	-	Unassigned	-
8c4859d532119752d06fdde6bb886044	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_protuberus	-	-	-	-	-	-	-	Unassigned	-
692bda7d8f4370b55f53b683ea0d92ec	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
37bdfa72ba2289c2d6e64317ff9faa55	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
f2fa66bedf15aca2fcbb5e831467fff6	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
9b2a14922014e0ec79c414c9325907f8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothioraceae_gen_Incertae_sedis;s__Dothioraceae_sp	-	-	-	-	-	-	-	Unassigned	-
bd8e325d79ad368025aacb0ab0801114	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora	-	-	-	-	-	-	-	Unassigned	-
68eaa0a8e4f72d3d56a56554ff32c077	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5ee0a040c7912f0d7be288482243028b	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
21d468dace485355468bf1720e606e66	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
ec0a940698957aa1767add32ea2ae6bf	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
12c310e7baed669ff12d961056a97c78	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis;s__Arthrographis_curvata	-	-	-	-	-	-	-	Unassigned	-
f1e4a8a784371d5f6e466db411c4fbca	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_restrictus	-	-	-	-	-	-	-	Unassigned	-
0fb9ca13c2d17bbde2188d60c903eeb2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
53b331d2915a6d27df2740f8c84dae42	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae	-	-	-	-	-	-	-	Unassigned	-
7265eb07a6303b240704f52e941ab492	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8fabe8aff35e77466b398b092780e25c	k__Fungi;p__Ascomycota;c__Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
6033896109b9a90392c40b0fdeaa676f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata	-	-	-	-	-	-	-	Unassigned	-
2706f6f94fcf36c79c26edbc4debbabf	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e4faff13671b255cea573a64459646f4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida	-	-	-	-	-	-	-	Unassigned	-
151019fad303310e38ef2ad916d5f951	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
fdfe154a0f7d22dd4d0188aa0b9798e0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae	-	-	-	-	-	-	-	Unassigned	-
74e3c93d3171b46e25e5664ee6d21b83	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
59b4aa0275a258212f81a48d80c937d9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
41dfb4bc5d56f9eab196467729c43b8f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Vanrija;s__Vanrija_humicola	-	-	-	-	-	-	-	Unassigned	-
4551d0bca980a1efdffe4dc22989535d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_apiculatum	-	-	-	-	-	-	-	Unassigned	-
a1876f728d3ae952c0556c52fe21c2ac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neocamarosporiaceae;g__Neocamarosporium	-	-	-	-	-	-	-	Unassigned	-
48f712d6aaa2369405fa59f6faa16bcd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	-	-	-	-	-	-	-	Unassigned	-
b06e3ec3a02948e0228005e54bc819a3	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
378ae2d1162774369eeeb100c8b9ed16	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5b261d121dc62c4b7cf06f2cc71e23e3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Xenoacrodontium;s__Xenoacrodontium_juglandis	-	-	-	-	-	-	-	Unassigned	-
0776f3d407de26b0296802bd32ed10a6	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
391e4c1fae6641a23d1ab152d5b59187	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	-	-	-	-	-	-	-	Unassigned	-
06e0a72d793d666cb373b856b9429db5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum	-	-	-	-	-	-	-	Unassigned	-
0a1114635a38c48a1e38eb0b3a23fa7b	k__Fungi;p__Basidiomycota;c__Agaricomycetes	-	-	-	-	-	-	-	Unassigned	-
229f53c5584f39301657ab322d3a4482	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
10d722d35b5d18eecc49b25b39dd581c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora	-	-	-	-	-	-	-	Unassigned	-
ad63ddf5d90549592c373a4eca191678	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_oryzae	-	-	-	-	-	-	-	Unassigned	-
84573535b5e4a898aa89c73373a9c581	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Papulosaceae;g__Wongia;s__Wongia_fusiformis	-	-	-	-	-	-	-	Unassigned	-
940340c4cf8eec55ded3fa64fb73ad67	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
9e976c13ea537de4dedbc80395fa76d9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Melomastia;s__Melomastia_sp	-	-	-	-	-	-	-	Unassigned	-
8206e40d2c9052f8098ad18ae4c97afe	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_cinctum	-	-	-	-	-	-	-	Unassigned	-
d7eb468a34b4a376a2f8360af432b082	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_pilgerianum	-	-	-	-	-	-	-	Unassigned	-
cf3f29ce2a15e9e8f5ed3bf83159dd3c	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3a9face8f8b4a0aed6d7561d5cf2ba0f	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	-	-	-	-	-	-	-	Unassigned	-
2ed8bff0ba3782ebac6291c247cda589	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
fd61e47e16b512fe6b363855427df2ca	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
dd84d1e8e2cba4fc5cd942ded1f9814d	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_suhii	-	-	-	-	-	-	-	Unassigned	-
166a417c4a6e6c9a2846e24943137d0f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
00677cb1673d2162eb8ecdfa851a0880	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Halotthiaceae;g__Sulcosporium;s__Sulcosporium_thailandicum	-	-	-	-	-	-	-	Unassigned	-
f88495613085e74c3316087d28f65446	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulales_fam_Incertae_sedis;g__Russulales_gen_Incertae_sedis;s__Russulales_sp	-	-	-	-	-	-	-	Unassigned	-
a6d27f6c8893130a66cfa6fb4acc97f6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_restrictus	-	-	-	-	-	-	-	Unassigned	-
a991636b355bd5ad65bcb6275a9abb01	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
8ca7c40d8368423e0cd0d024d31386ca	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
90665ff099d57b1db36fcb08c3b981b4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Goffeauzyma	-	-	-	-	-	-	-	Unassigned	-
259b898135bbcaaa97bd8159ce514b22	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
caf908c817e47d6f6bc45b5cd8ad6c30	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_nepalense	-	-	-	-	-	-	-	Unassigned	-
b9e27eb55af5b2621cb3c1e782f9379c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_apiculatum	-	-	-	-	-	-	-	Unassigned	-
500456e992a8826fc7553498a8603922	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	-	-	-	-	-	-	-	Unassigned	-
f3522f749c6bdcb9dbf36f7523540bf1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Parasarocladium	-	-	-	-	-	-	-	Unassigned	-
70307d4fe3979ce603f71137547542de	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
36c5fb494abf2845a72812ed4e194773	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d05218bcc2b8f164cdc9ea914343fb58	k__Fungi;p__Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
c4ea56effe4bc2c59ec0cbb4bdb32ef6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
095eb02821170c63c386f7a8ad7d086f	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
c90bb4edf753cc08fa1cb1ae6073e353	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava	-	-	-	-	-	-	-	Unassigned	-
bd8ce9478bcea999b2252baf90d22051	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Phlyctochytriaceae;g__Phlyctochytriaceae_gen_Incertae_sedis;s__Phlyctochytriaceae_sp	-	-	-	-	-	-	-	Unassigned	-
91d5a4a098d9b841f9de5bb127a15fdc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	-	-	-	-	-	-	-	Unassigned	-
991e2f9322f9cef18ef4ca7b721f7658	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii	-	-	-	-	-	-	-	Unassigned	-
3549e216e65f92c97b9975968e48d635	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis	-	-	-	-	-	-	-	Unassigned	-
81ef31c2af2a152558eb3cd6b1ed8916	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Poaceascoma;s__Poaceascoma_taiwanense	-	-	-	-	-	-	-	Unassigned	-
43cf8dfbca57394291226a5ecef5bd03	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_yunnanense	-	-	-	-	-	-	-	Unassigned	-
54298d527b00e6745b9eb3e6630d6cfc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis	-	-	-	-	-	-	-	Unassigned	-
bbf9d5757ca7e3bd5f9854a267735ee5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
3744e64ece354f8a9e843f36e288b95d	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae	-	-	-	-	-	-	-	Unassigned	-
77bd8d3de57fa06c20a05f592873f939	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
a11e00e79226452c8165eeba39cafbcf	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
77d09621f410c2f2b3982fddb0122a5a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Roussoellaceae;g__Neoroussoella;s__Neoroussoella_solani	-	-	-	-	-	-	-	Unassigned	-
7906814956e757f797ba3b328364f97b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;g__Savoryellaceae_gen_Incertae_sedis;s__Savoryellaceae_sp	-	-	-	-	-	-	-	Unassigned	-
7584f071951aaa1c856b4829134237c9	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
f297c0f79bf5e86052a1008af74488e4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
b753641d0bb496180525c990c432ee36	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginales_fam_Incertae_sedis;g__Ustilaginales_gen_Incertae_sedis;s__Ustilaginales_sp	-	-	-	-	-	-	-	Unassigned	-
d6ae50e4f4e0aa2b0cd4bc7df4a2eea3	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
f2d285e74edc3e3a0aa377b7afeee991	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp	-	-	-	-	-	-	-	Unassigned	-
de7ddffdcb37f384542078806e4237ec	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_diffluens	-	-	-	-	-	-	-	Unassigned	-
d244aa317b5a6187c1461e51fb0da350	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis	-	-	-	-	-	-	-	Unassigned	-
471f13eab431c608daf92c8937cd1888	k__Fungi;p__Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
bf3eda560563abcb9f33366e375c5c32	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp	-	-	-	-	-	-	-	Unassigned	-
fec61b580d4e898eac7b753573fe83c0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	-	-	-	-	-	-	-	Unassigned	-
2381bf5723225a18bc78a80baa2afec7	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
cf841186ba29ecbb2115f62722ac9cdd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
b5899f1e7c93b94c538219d16fbd297f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_protuberus	-	-	-	-	-	-	-	Unassigned	-
b1370c1c0bf99be7692c5a6c27047510	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
d4472cb21e268103083177d8d5b12cc1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola	-	-	-	-	-	-	-	Unassigned	-
f0e41b9d9502090f93e86e9ce675cd0d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_restrictus	-	-	-	-	-	-	-	Unassigned	-
df08c409e7a6cdac0a9da8d6f4147be9	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
553bc1271042104e6587e26dfde8c9ad	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
9f6a3e26a2799a6de54c570fd9e36f3b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata	-	-	-	-	-	-	-	Unassigned	-
096816de5600be43c469fd55fd1e7759	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Cryptobasidiaceae;g__Acaromyces;s__Acaromyces_ingoldii	-	-	-	-	-	-	-	Unassigned	-
2e3fcde12eac4220622a89133cb86510	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
795f1838efa8a829e5945d4741ba23b6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Wiesneriomycetaceae;g__Spissiomyces;s__Spissiomyces_sp	-	-	-	-	-	-	-	Unassigned	-
4f738dac4871f00e734b56518167fd10	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_watsonii	-	-	-	-	-	-	-	Unassigned	-
908068948409d3896d6e886abcd55d9f	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
a9bac5ec75ce9b8f028025e1a265a585	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales	-	-	-	-	-	-	-	Unassigned	-
e9eb3962ba30256e8a5d85b401219957	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Wiesneriomycetaceae;g__Spissiomyces;s__Spissiomyces_sp	-	-	-	-	-	-	-	Unassigned	-
b365e6afeb21b18a2522ececdc6ba854	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	-	-	-	-	-	-	-	Unassigned	-
9e2821cacb794eb09f0885b6999c891d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e135521d743602fe2cfd82d112b8a292	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp	-	-	-	-	-	-	-	Unassigned	-
6657f4d64e7465c469e131b00eacda86	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
32ebe2c6f1723b6618442627cf6bf532	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
72bc8a75d4b4cdde54a56ded00a6b894	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
57dcf3170ce06348946081e3963b5282	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
20cfe38619a99e7ee76628f0ab019d5c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava	-	-	-	-	-	-	-	Unassigned	-
70f6ac4cfaf03d24dabf088b7addc1ff	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens	-	-	-	-	-	-	-	Unassigned	-
9a694930518af0d70cd0e9eac8fa3287	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Paradevriesiaceae;g__Paradevriesia;s__Paradevriesia_americana	-	-	-	-	-	-	-	Unassigned	-
02e50809b9d65d24a2099d9474560140	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_salinarum	-	-	-	-	-	-	-	Unassigned	-
684b010f0d8380289b14decb992287a0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_sp	-	-	-	-	-	-	-	Unassigned	-
cec8b92f2f0dc2107680108f733a7214	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
4633b8d43a1c79758226d82691e8da92	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_cucurbitae	-	-	-	-	-	-	-	Unassigned	-
2024503b54b493390cd70922bd076e6b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
84edae407474fd7e213cde3fc92c062d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_keratitidis	-	-	-	-	-	-	-	Unassigned	-
da647643532d6d6fee901abc631caddb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_japonicus	-	-	-	-	-	-	-	Unassigned	-
1ad0f6955a8ec2ad0591f445a48924d9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_velox	-	-	-	-	-	-	-	Unassigned	-
772ce8b737aa5ccd45cfc91cc0fb7e8e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
2f7dbf18d64e24d148c78cd91bf6f99b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens	-	-	-	-	-	-	-	Unassigned	-
5bb9c468fd13a2d5e0eec4123e0d047d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
3d00156302ab5371fd98a7b874ee41cd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Wiesneriomycetaceae;g__Spissiomyces;s__Spissiomyces_aggregatus	-	-	-	-	-	-	-	Unassigned	-
