Feature ID	Taxon	Confidence
f9ea27f0b0cd062dcc934791f5b38ce0	Unassigned	0.6048503716950591
a7954d328c089589f5ba7c1730a380bd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_viniferum	0.9610162266536761
1a56d8554118700cd600b9ec22b5c38a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_cucurbitae	0.999865482805986
32540b0818c5b6e52d8204eff202d904	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.992869214474338
12410c0b2c50d15f4979c04309495b7b	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_antarcticus	0.9949377962308098
d23f5a49273f563bb5de2e30affffbab	Unassigned	0.4956882462737112
f32dc665f9ad4e6423f61785106009bf	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9967031500344133
a0dbb937cd228b389903047cca8ddd30	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.9997618476217953
1642ffba2b89ee550bf23fc494d07985	Unassigned	0.6674592483350132
84bfff9bd8819b6fe0d3a250fe66fc22	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sydowii	0.9538923679427813
132987c72c3ee541ed354f2df5aeaed6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum	0.9957394137315781
26b21fc9ce9da9e4868f9e38251ebdcd	Unassigned	0.4859626990410504
9dbd160f6efa7cf30827b97039859c0e	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9955728985481291
8dff1876fc7f1e5a0572be8e3984e14f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9993480698156065
fa9e4344ad6a0b39630dd9ec4b9019ea	Unassigned	0.6598651400864763
c6aff643ee86e96dcc90843e031a7110	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_subpapendorfii	0.9639492738550329
daab85ddce791ebecc08a6e063bc7da3	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9944244210913479
12b1b13969ac926c52cab6806e48b3f8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.9608043773232797
