sample_id,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
S2P3-9,AR,S2,S2P3,35.943,58.997,1.794195251,0,1,5,78,15,3.69,1.2825,2.3356,0.2761,3.8942,306.8,33.39612947,0.118213735,2,6.011440938,NA,1.04,38.29,36.9837,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.099999905,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157
S2P3-10,AR,S2,S2P3,35.943,58.997,1.272669424,0,1,1,35,8,3.1,1.2195,1.4045,0.0175,2.6415,161.4457831,24.91990032,0.01245995,10,6.167368614,NA,0.99,43.16,43.4576,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.099999905,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157
S3P1-1,AR,S3,S3P1,36.858,59.885,1.37067938,0,1.333333333,0,41,7,3.2,1.1594,1.3459,0,2.5053,172.4521073,30.46288729,0,NA,8.976611719,0.039,1.37,41.4,30.1605,35.66529492,8.19,12.40021288,0.38,5.88,15.6143,44.904125,8.495375,26.79262602,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-2,AR,S3,S3P1,36.858,59.885,13.29019783,0,1,3,72,15,2.99,1.3072,1.8652,0.3489,3.5213,183.2165605,38.60175852,0.187057688,2,7.000736697,0.034,1.31,38.32,29.1653,33.73231774,8.21,9.421884377,0.21,3.13,14.911,20.631625,4.8545,9.509860778,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-3,AR,S3,S3P1,36.858,59.885,6.201132381,0,1.333333333,3,77,10,3.66,1.0844,2.1938,0.2912,3.5694,502.2413793,35.09891512,0.132737715,3,7.957894986,0.034,1.08,29.52,27.2817,38.62660944,8.3,11.08616705,0.32,5.33,16.8654,32.767875,3.640875,9.893922228,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-4,AR,S3,S3P1,36.858,59.885,11.26164268,0,1,1,50,10,3.51,1.1323,1.5854,0.0291,2.7468,403.59375,31.53778226,0.018354989,21,7.843771257,0.033,1.45,45.09,31.0975,37.64921947,8.14,11.82583531,0.32,4.48,14.1057,30.340625,14.5635,14.88672108,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-5,AR,S3,S3P1,36.858,59.885,14.31111111,0,1,1,79,12,4.07,1.0545,2.4727,0.0034,3.5306,465.6944444,31.94888179,0.001375015,25,8.78241793,0.037,1.51,39.45,26.1715,40.9556314,8.18,10.53152203,0.25,3.26,13.0891,23.058875,7.28175,11.43016803,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-6,AR,S3,S3P1,36.858,59.885,7.812272264,0,1.333333333,2,91,18,3.21,1.1564,2.1206,0.0233,3.3003,122.7098321,42.91238329,0.010987456,18,7.360505156,NA,1.51,40.59,26.9057,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-7,AR,S3,S3P1,36.858,59.885,14.6160741,0,1.333333333,0,75,12,4.96,1.2044,1.9588,0,3.1632,310.7344633,38.28874821,0,85,7.09171008,NA,1.27,39.48,31.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-8,AR,S3,S3P1,36.858,59.885,2.599272507,0,1,0,62,10,4.61,0.2362,2.299,0,2.5352,429.9180328,26.96824706,0,87,7.632301776,NA,1.17,41.29,35.3261,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-9,AR,S3,S3P1,36.858,59.885,5.305413011,0,1.666666667,1,53,8,4.31,1.2374,1.7565,0.0695,3.0634,291.2290503,30.17364076,0.039567321,0,5.206791012,NA,0.93,39.96,42.8693,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P1-10,AR,S3,S3P1,36.858,59.885,7.350993377,0,2,2,65,12,4.2,1.1175,1.6619,0.0795,2.8589,471.25,39.11185992,0.047836813,9,5.506603752,NA,0.94,39.78,42.5072,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-1,AR,S3,S3P2,36.858,59.885,9.916751862,0,1.333333333,0,65,12,4.13,1.0469,2.3843,0,3.4312,NA,27.26167009,0,NA,4.625321965,0.034,0.88,40.04,45.4945,31.55006859,8.17,9.985217041,0.25,3.22,12.7467,14.5635,15.777125,6.821430629,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-2,AR,S3,S3P2,36.858,59.885,10.09654824,0,1.333333333,1,63,11,5.15,1.122,2.088,0.0369,3.2469,177.2852234,30.17241379,0.017672414,1,4.533275756,0.034,0.97,39.38,40.4129,34.83309144,8.51,9.928982983,0.23,2.53,10.9973,14.5635,3.640875,11.81422948,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-3,AR,S3,S3P2,36.858,59.885,1.562631269,0,2.333333333,0,67,13,3.73,1.1749,2.2436,0,3.4185,421.1458333,29.86272063,0,11,4.704224314,0.034,0.95,40.42,42.6531,28.60858257,8.16,9.611238157,0.09,0.9,10.3313,14.5635,1.213625,4.90112338,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-4,AR,S3,S3P2,36.858,59.885,8.83858097,0,1,1,73,10,4.04,1.1935,2.4151,0.1022,3.7108,349.68,30.22649166,0.042317088,83,3.835718715,0.029,0.69,37.54,54.2685,26.06310014,8.14,8.086024317,0.09,1.01,10.7556,14.5635,6.068125,3.36487758,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-5,AR,S3,S3P2,36.858,59.885,2.261712439,0,2,1,57,9,3.84,1.098,1.7082,0.2361,3.0423,318.8571429,33.36845803,0.138215666,1,4.480427492,0.033,0.79,38.83,49.2822,25.03128911,8.09,8.875739645,0.08,0.76,9.8881,8.495375,6.068125,2.596754681,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-6,AR,S3,S3P2,36.858,59.885,0.860893283,0,1,1,57,12,2.77,1.1374,1.6267,0.2436,3.0077,231.9491525,35.04026557,0.14975103,41,4.545823525,NA,0.72,38.56,53.7199,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-7,AR,S3,S3P2,36.858,59.885,1.521766247,0,1,1,69,12,3.64,1.1926,1.8092,0.01,3.0118,NA,38.13840371,0.005527305,79,4.224562606,NA,0.96,39.25,40.8842,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-8,AR,S3,S3P2,36.858,59.885,6.692077321,0,1.333333333,0,54,7,5.78,1.2162,1.6316,0,2.8478,187.4503311,33.09634714,0,22,4.453988706,NA,1.07,39.34,36.8611,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-9,AR,S3,S3P2,36.858,59.885,11.68287779,0,1.333333333,0,59,10,3.39,1.1895,1.5835,0,2.773,NA,37.25923587,0,73,5.405264936,NA,1.32,39.37,29.8155,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P2-10,AR,S3,S3P2,36.858,59.885,4.981465826,0,1,0,83,12,4.83,1.28,2.535,0,3.815,415,32.74161736,0,88,4.289660744,NA,0.99,39.83,40.2257,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-1,AR,S3,S3P3,36.858,59.885,0.94655104,0,1.333333333,1,89,13,4.05,1.3996,2.5065,0.1413,4.0474,364.3333333,35.50768003,0.056373429,84,4.64908128,0.033,0.88,38.2,43.2589,26.70226969,8.02,9.461252654,0.19,2.09,11.0168,26.69975,1.213625,7.205492079,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-2,AR,S3,S3P3,36.858,59.885,1.033094029,0,1,0,78,11,3.13,1.2551,1.9378,0,3.1929,339.4285714,40.25183197,0,19,4.170440354,0.037,1.13,37.47,33.217,31.34479272,8.07,8.392125244,0.19,1.94,9.9808,18.204375,7.28175,7.205492079,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-3,AR,S3,S3P3,36.858,59.885,9.392319388,0,1.333333333,0,42,8,4.18,1.4441,1.7188,0,3.1629,195.4391892,24.43565278,0,89,4.712335091,0.031,1.14,37.04,32.6075,33.05785124,7.29,9.405255878,0.23,2.22,9.8148,20.631625,0.6068125,7.589553529,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-4,AR,S3,S3P3,36.858,59.885,15.19043967,0,1.333333333,0,79,12,3.3,1.1619,1.724,0,2.8859,246.2608696,45.82366589,0,8,4.780797749,0.039,1.28,40.63,31.8595,32.32533889,8.26,10.40887314,0.27,2.84,10.6536,20.631625,6.068125,10.66204513,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-5,AR,S3,S3P3,36.858,59.885,4.863154388,0,1,2,92,17,3.3,1.3007,2.2059,0.2172,3.7238,152.6822157,41.70633302,0.098463212,8,4.505221585,0.033,1.31,39.15,29.8733,26.4255911,8.22,8.21632516,0.12,1.11,9.1816,16.99075,2.42725,4.51706193,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-6,AR,S3,S3P3,36.858,59.885,3.412526998,0,2.666666667,2,48,9,5.03,1.3017,1.3261,0.0602,2.688,147.4712644,36.19636528,0.045396275,51,6.703179016,NA,1.33,37.72,28.3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-7,AR,S3,S3P3,36.858,59.885,11.1449496,0,1,0,48,11,3.63,1.1078,1.5858,0,2.6936,242.5925926,30.26863413,0,34,4.796186061,NA,1.12,40.71,36.2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-8,AR,S3,S3P3,36.858,59.885,12.85531221,0,1.333333333,0,48,8,3.7,1.1991,1.4861,0,2.6852,438.1818182,32.29930691,0,59,4.597805206,NA,1.3,39.1,30.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-9,AR,S3,S3P3,36.858,59.885,13.72093023,0,2,0,888,12,4.4,1.2899,2.0828,0,3.3727,236.6066066,42.63491454,0,16,5.035131907,NA,1.4,40.6,28.9928,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S3P3-10,AR,S3,S3P3,36.858,59.885,13.62827358,0,1.333333333,0,42,6,3.67,1.2781,1.5589,0,2.837,255.826087,26.94207454,0,36,4.895904718,NA,1.44,39.22,27.2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3624999,12.19166639,45.83333359,527.063578,27.29999924,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122
S4P1-1,AR,S4,S4P1,37.822,58.225,1.624260633,0,1,0,34,8,1.81,1.0949,1.1786,0,2.2735,430.5333333,28.84778551,0,1,4.510631412,0.034,1.33,40.09,30.0864,37.12035996,7.83,11.36805416,0.29,3.38,11.5252,29.127,4.8545,28.32887182,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-2,AR,S4,S4P1,37.822,58.225,1.656960621,0,1,0,59,12,1.98,1.1655,1.5442,0,2.7097,425.9633028,38.20748608,0,0,4.587852695,0.034,1.25,36.46,29.0581,39.37007874,7.49,12.6677686,0.35,3.99,11.3807,32.767875,3.640875,38.31446952,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-3,AR,S4,S4P1,37.822,58.225,0.874099065,0,1.666666667,0,41,8,2.2,1.1085,1.1582,0,2.2667,197.8240741,35.39975825,0,5,6.140309167,0.035,1.43,36.7,25.6686,21.20141343,8,10.08249313,0.27,3.06,11.1703,21.84525,0.6068125,27.17668747,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-4,AR,S4,S4P1,37.822,58.225,1.375624288,0,1,1,62,14,2.74,1.2249,1.6235,0.0525,2.9009,218.4210526,38.18909763,0.032337542,0,5.964370733,0.034,1.51,38.89,25.8114,50.64782097,7.91,18.93097251,0.56,7,12.4474,28.545,6.068125,51.75662026,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-5,AR,S4,S4P1,37.822,58.225,1.047120419,0,1,1,43,9,2.45,1.1903,1.2361,0.0015,2.4279,331.969697,34.78682954,0.001213494,0,6.949586307,0.034,1.55,36.61,23.5551,41.30162703,7.86,13.42214487,0.36,4.31,11.9886,19.418,4.8545,29.48105617,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-6,AR,S4,S4P1,37.822,58.225,1.558339087,0,1,2,39,9,2.14,0.9443,1.2305,0.158,2.3328,413.8235294,31.69443316,0.128403088,0,4.873628773,NA,1.64,36.84,22.4174,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-7,AR,S4,S4P1,37.822,58.225,1.709555516,0,1,0,41,11,2.25,1.1687,1.2742,0,2.4429,283.943662,32.17705227,0,1,5.774396737,NA,1.33,34.57,25.9471,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-8,AR,S4,S4P1,37.822,58.225,0.667094291,0,1,0,51,12,2.04,1.2531,1.5026,0,2.7557,318.6075949,33.94116864,0,0,6.840773863,NA,1.34,37.12,27.7675,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-9,AR,S4,S4P1,37.822,58.225,1.532542063,0,1,2,46,9,2.56,1.1859,1.4581,0.009,2.653,331.0759494,31.54790481,0.006172416,4,6.594524522,NA,1.49,37.73,25.3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P1-10,AR,S4,S4P1,37.822,58.225,1.791255289,0,1,0,42,8,2.72,0.7408,1.5477,0,2.2885,185.8851675,27.13704206,0,0,7.30441328,NA,1.42,33.51,23.6055,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-1,AR,S4,S4P2,37.822,58.225,1.24674613,0,1.333333333,4,51,10,3.86,1.4385,2.2088,0.1376,3.7849,132.8959276,23.08946034,0.062296269,6,6.894086114,0.036,1.59,34.42,21.6696,38.31891224,7.96,13.76459782,0.41,5.07,12.4611,16.99075,16.99075,41.38696111,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-2,AR,S4,S4P2,37.822,58.225,1.82299046,0,1.333333333,1,42,10,2.7,1.1567,1.4062,0.0334,2.5963,129.5180723,29.86772863,0.023751956,4,4.440578649,0.038,1.52,38.26,25.1982,23.77972466,8.12,9.401539278,0.28,3.37,12.0809,12.13625,14.5635,52.14068171,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-3,AR,S4,S4P2,37.822,58.225,12.59981673,0,1,3,63,11,5.03,1.456,2.5648,0.2627,4.2835,440.942029,24.56331878,0.10242514,5,5.33670754,0.037,1.48,29.25,19.7005,39.4922426,8.04,12.56247917,0.39,4.48,11.5828,24.2725,12.13625,55.98129621,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-4,AR,S4,S4P2,37.822,58.225,8.158924038,0,1,1,96,21,3.5,1.171,2.4864,0.0438,3.7012,370.4761905,38.61003861,0.01761583,8,5.267840463,0.032,1.51,34.43,22.7801,31.68567807,8.14,9.472374967,0.22,2.76,12.4649,10.922625,9.709,45.22757561,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-5,AR,S4,S4P2,37.822,58.225,8.256950231,0,1,0,41,8,2.38,1.0951,1.5893,0,2.6844,348.2,25.79752092,0,7,6.878587065,0.032,1.94,35.22,18.1723,30.92783505,7.79,11.6028239,0.29,3.64,12.5386,21.84525,0.6068125,57.90160346,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-6,AR,S4,S4P2,37.822,58.225,0.911811791,0,1.333333333,1,42,11,3.12,1.297,1.7794,0.0239,3.1003,152.4778761,23.60346184,0.013431494,6,5.657323923,NA,1.44,40.16,27.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-7,AR,S4,S4P2,37.822,58.225,6.044659366,0,1,4,50,8,4.42,1.3511,1.6804,0.0878,3.1193,161.4137931,29.75482028,0.052249464,6,6.768331328,NA,2.19,35.56,16.2369,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-8,AR,S4,S4P2,37.822,58.225,1.895892233,0,1,1,56,10,2.61,1.1069,1.3541,0.0033,2.4643,245.828877,41.35588214,0.002437043,8,5.152698936,NA,1.16,27.7,23.8475,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-9,AR,S4,S4P2,37.822,58.225,6.640122511,0,1.666666667,0,61,11,3.65,1.1076,1.6488,0,2.7564,363.3333333,36.99660359,0,8,6.682673106,NA,2.69,36.73,13.6684,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P2-10,AR,S4,S4P2,37.822,58.225,1.765280491,0,2,2,57,10,2.72,1.1661,1.2673,0.0226,2.456,459.7333333,44.97751124,0.017833189,9,7.42948651,NA,1.8,37.92,21.0925,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-1,AR,S4,S4P3,37.822,58.225,1.169240809,0,1.333333333,2,71,13,3.35,1.4309,1.9668,0.0099,3.4076,175.047619,36.09924751,0.005033557,0,4.402447862,0.036,2.05,33.56,16.3766,40.84321476,7.76,12.84225992,0.39,4.86,12.5047,23.058875,10.922625,79.0249832,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-2,AR,S4,S4P3,37.822,58.225,0.942520528,0,2,5,58,9,3.09,1.2974,1.8836,0.0473,3.2283,152.6689189,30.79210023,0.025111489,0,5.197851316,0.034,2.07,36.03,17.4171,35.43913713,7.49,13.17706264,0.21,2.69,12.7459,23.058875,3.640875,85.55402784,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-3,AR,S4,S4P3,37.822,58.225,0.895372863,0,1,5,61,11,3.3,1.4144,1.6911,0.1001,3.2056,NA,36.07119626,0.059192242,0,5.245006043,0.034,1.85,33.14,17.9537,28.76869965,8.11,8.693092622,0.22,2.59,11.9349,19.418,3.640875,64.81470955,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-4,AR,S4,S4P3,37.822,58.225,1.113365875,0,1,4,62,9,2.91,1.4001,1.5607,0.0666,3.0274,393.3532934,39.72576408,0.042673159,0,5.637562691,0.035,2.22,34.6,15.57,33.36510963,7.95,11.23685262,0.31,3.63,11.8224,27.913375,4.8545,80.561229,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-5,AR,S4,S4P3,37.822,58.225,1.175841796,0,1.333333333,3,60,8,3.59,1.3624,1.6539,0.1033,3.1196,NA,36.27788863,0.062458432,1,4.352131531,0.031,1.81,33.37,18.4197,39.45371775,7.81,11.39974946,0.25,2.85,11.5846,26.69975,0.3640875,86.70621219,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-6,AR,S4,S4P3,37.822,58.225,0.546610421,0,1,0,49,7,3.09,1.133,1.2892,0,2.4222,369.4594595,38.00806702,0,1,4.289660744,NA,2.78,36.52,13.1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-7,AR,S4,S4P3,37.822,58.225,1.094122598,0,1.333333333,1,42,8,3.15,1.3072,1.4494,0.0254,2.782,171.8122977,28.97750793,0.017524493,0,5.627717453,NA,3.11,39.79,12.7917,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
S4P3-8,AR,S4,S4P3,37.822,58.225,0.850499807,0,1,0,45,6,2.95,1.1024,1.2409,0,2.3433,NA,36.26400193,0,0,5.680975925,NA,2.74,37.91,13.8326,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88749999,11.45833314,45.65073101,477.7272243,25.79999924,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163
