sample_id,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area
AH1P1-1,36.333333333333336,48.833333333333336,15.833333333333334,0.21766561514195584,0.21177587844254514,0.24137931034482754,-0.014311689207515592,0.015900858990544928,0.06484565193781808
AH1P1-2,24.666666666666668,28.166666666666668,9.166666666666666,0.10725552050473187,0.09401709401709404,0.10344827586206892,-0.0038045781074911595,0.00799868167073202,0.013382325667336315
AH1P1-3,34.666666666666664,33.666666666666664,14.666666666666666,0.20189274447949523,0.12535612535612536,0.21724137931034476,-0.003947372904200973,0.0020072579124824287,0.04174263579265933
AH1P1-4,28.833333333333332,29.833333333333332,10.333333333333334,0.14668769716088326,0.10351377018043685,0.1275862068965517,-5.987319707759694e-4,0.007683776436022576,0.020397692381939447
AH1P1-5,51.333333333333336,60.333333333333336,17.333333333333332,0.359621451104101,0.27730294396961064,0.2724137931034482,0.0015529139764751656,0.02960708777886379,0.11831252710397507
AH1P2-1,42.166666666666664,41.666666666666664,19.166666666666668,0.2728706624605678,0.17094017094017094,0.3103448275862069,-0.00727661376306333,9.048840408021629e-4,0.07983842915540952
AH1P2-2,69,45,26,0.5268138801261829,0.1899335232668566,0.4517241379310344,0.012335184294669758,-0.0023541266908480144,0.18352451790884744
AH1P2-3,86.83333333333333,55.833333333333336,27.333333333333332,0.695583596214511,0.251661918328585,0.47931034482758617,0.02948757798208203,0.007614772645746815,0.272398104739889
AH1P2-4,69.66666666666667,41.166666666666664,28.166666666666668,0.5331230283911672,0.16809116809116809,0.49655172413793097,0.009521625422555413,-0.0081446268993751,0.18957399614898127
AH1P2-5,71.83333333333333,39.833333333333336,24.333333333333332,0.5536277602523658,0.16049382716049385,0.4172413793103447,0.01957678960860561,-0.002188504133482476,0.16749577112675723
AH1P3-1,75.83333333333333,48.333333333333336,26.833333333333332,0.5914826498422713,0.20892687559354226,0.4689655172413792,0.0180211055749906,1.967280639099233e-4,0.2160478290763536
AH1P3-2,49,29,21,0.33753943217665616,0.09876543209876544,0.34827586206896544,0.003449999685922521,-0.008241551645728313,0.08023365125462828
AH1P3-3,55.166666666666664,36.166666666666664,19.666666666666668,0.3958990536277603,0.1396011396011396,0.32068965517241377,0.011335670567870867,-4.980235344157764e-4,0.0982927277765889
