sample_id,richness,shannon,evenness,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,cluster
S2P2-2,54,2.4408852263595953,0.611906489939948,AR,S2,S2P2,35.943,58.997,1.003064921,0,1,3,57,14,2.71,1.1319,1.5021,0.2916,2.9256,220.8130081,37.94687438,0.19412822,4,4.770027982,0.036,1.03,37.33,36.392,51.38339921,7.87,11.11767408,0.23,2.26,9.8402,24.2725,12.13625,10.66204513,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P2-4,39,2.345562712750465,0.640241093043548,AR,S2,S2P2,35.943,58.997,4.18514947,0,1.333333333,1,42,8,2.9,1.1477,1.3408,0.0107,2.4992,419.6491228,31.32458234,0.00798031,8,4.735695884,0.035,1.07,40.11,37.4454,37.25346969,8.23,11.97773456,0.22,2.24,10.0859,36.40875,20.631625,20.64764282,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P2-5,84,1.523187008948913,0.3437711550941462,AR,S2,S2P2,35.943,58.997,6.923306476,0,1,0,41,11,3.16,1.1372,1.3967,0,2.5339,268.9090909,29.354907999999998,0,5,4.624006717,0.031,0.93,40.46,43.4214,36.48269411,8.7,12.50250853,0.22,2.39,11.0284,26.69975,13.349875,10.66204513,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P3-1,60,2.6117455008748087,0.6378909887001183,AR,S2,S2P3,35.943,58.997,1.152855012,0,1.333333333,0,37,8,2.8,1.0208,1.2554,0,2.2762,595.3571429,29.47267803,0,2,9.07131689,0.035,0.86,40.95,47.5677,38.20816864,8.72,10.57969118,0.18,1.91,10.8678,14.5635,1.213625,6.821430629,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P3-2,63,2.382201942938931,0.574975737034193,AR,S2,S2P3,35.943,58.997,0.95890411,0,1.333333333,0,41,10,2.6,1.058,1.3647,0,2.4227,276.1038961,30.04323294,0,0,NA,0.034,0.99,38.69,39.1477,38.038038040000004,9.06,12.69884994,0.18,1.83,10.1988,20.631625,4.8545,9.893922228,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P3-3,49,3.1525319542520722,0.8100404727789053,AR,S2,S2P3,35.943,58.997,12.70821929,0,1,2,60,11,3.65,1.2231,1.622,0.0114,2.8565,470,36.99136868,0.00702836,2,5.85973265,0.038,1.24,40.02,32.3723,44.49938195,8.9,13.04660906,0.33,3.49,10.7136,26.69975,7.28175,14.50265963,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P3-4,83,1.8651573837699829,0.42209202578592697,AR,S2,S2P3,35.943,58.997,0.588060146,0,1,0,56,13,2.59,1.1887,1.424,0,2.6127,140.3943662,39.3258427,0,0,5.873359935,0.034,1.3,39.05,30.1384,32.43744208,8.99,6.43728454,0.1,1.41,13.9257,10.922625,3.640875,5.28518483,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S2P3-5,59,2.5203947485396236,0.6181168862855205,AR,S2,S2P3,35.943,58.997,0.669933007,0,1.333333333,1,58,13,2.59,1.1492,1.8098,0.0064,2.9654,147.3863636,32.04774008,0.003536302,8,7.271036274,0.032,0.92,40.82,44.3045,31.21636168,9.32,4.83020882,0.06,0.67,10.5085,8.495375,10.922625,3.74893903,15.61250005,12.05833336,46.37820437,508.1657175,28.10000038,2.0999999049999998,26.00000048,21.41666683,9.46666654,22.00000016,9.46666654,997,113,47,29.38421215,312,157,304,157,6
S3P1-1,65,2.8570579980342536,0.6844257164730388,AR,S3,S3P1,36.858,59.885,1.37067938,0,1.333333333,0,41,7,3.2,1.1594,1.3459,0,2.5053,172.4521073,30.46288729,0,NA,8.976611719,0.039,1.37,41.4,30.1605,35.66529492,8.19,12.40021288,0.38,5.88,15.6143,44.904125,8.495375,26.79262602,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P1-2,59,2.790053198976079,0.6842495592888025,AR,S3,S3P1,36.858,59.885,13.29019783,0,1,3,72,15,2.99,1.3072,1.8652,0.3489,3.5213,183.21656050000001,38.60175852,0.187057688,2,7.000736697,0.034,1.31,38.32,29.1653,33.73231774,8.21,9.421884377,0.21,3.13,14.911,20.631625,4.8545,9.509860778,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P1-3,70,2.935936992757984,0.6910533790175006,AR,S3,S3P1,36.858,59.885,6.201132381,0,1.333333333,3,77,10,3.66,1.0844,2.1938,0.2912,3.5694,502.2413793,35.09891512,0.132737715,3,7.957894986,0.034,1.08,29.52,27.2817,38.62660944,8.3,11.08616705,0.32,5.33,16.8654,32.767875,3.640875,9.893922228,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P1-4,91,3.099620442945076,0.6871463051480647,AR,S3,S3P1,36.858,59.885,11.26164268,0,1,1,50,10,3.51,1.1323,1.5854,0.0291,2.7468,403.59375,31.53778226,0.018354989,21,7.843771257,0.033,1.45,45.09,31.0975,37.64921947,8.14,11.82583531,0.32,4.48,14.1057,30.340625,14.5635,14.88672108,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P1-5,131,3.07416124098056,0.6305716542693711,AR,S3,S3P1,36.858,59.885,14.31111111,0,1,1,79,12,4.07,1.0545,2.4727,0.0034,3.5306,465.6944444,31.94888179,0.001375015,25,8.78241793,0.037,1.51,39.45,26.1715,40.9556314,8.18,10.53152203,0.25,3.26,13.0891,23.058875,7.28175,11.43016803,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P2-1,72,2.6605915524801076,0.6221181355846028,AR,S3,S3P2,36.858,59.885,9.916751862,0,1.333333333,0,65,12,4.13,1.0469,2.3843,0,3.4312,NA,27.26167009,0,NA,4.625321965,0.034,0.88,40.04,45.4945,31.55006859,8.17,9.985217041,0.25,3.22,12.7467,14.5635,15.777125,6.821430629,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P2-2,80,2.0967303328982707,0.4784841598878856,AR,S3,S3P2,36.858,59.885,10.09654824,0,1.333333333,1,63,11,5.15,1.122,2.088,0.0369,3.2469,177.2852234,30.17241379,0.017672414,1,4.533275756,0.034,0.97,39.38,40.4129,34.83309144,8.51,9.928982983,0.23,2.53,10.9973,14.5635,3.640875,11.81422948,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P2-3,104,2.2062539320906804,0.475036227570457,AR,S3,S3P2,36.858,59.885,1.562631269,0,2.333333333,0,67,13,3.73,1.1749,2.2436,0,3.4185,421.1458333,29.86272063,0,11,4.704224314,0.034,0.95,40.42,42.6531,28.60858257,8.16,9.611238157,0.09,0.9,10.3313,14.5635,1.213625,4.90112338,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P2-4,148,3.368376589838391,0.6740511319726639,AR,S3,S3P2,36.858,59.885,8.83858097,0,1,1,73,10,4.04,1.1935,2.4151,0.1022,3.7108,349.68,30.22649166,0.042317088,83,3.835718715,0.029,0.69,37.54,54.2685,26.06310014,8.14,8.086024317,0.09,1.01,10.7556,14.5635,6.068125,3.36487758,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P2-5,54,3.0472179782629567,0.7639082891012151,AR,S3,S3P2,36.858,59.885,2.261712439,0,2,1,57,9,3.84,1.098,1.7082,0.2361,3.0423,318.8571429,33.36845803,0.138215666,1,4.480427492,0.033,0.79,38.83,49.2822,25.03128911,8.09,8.875739645,0.08,0.76,9.8881,8.495375,6.068125,2.596754681,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P3-1,103,2.9335212156316945,0.6329434197946998,AR,S3,S3P3,36.858,59.885,0.94655104,0,1.333333333,1,89,13,4.05,1.3996,2.5065,0.1413,4.0474,364.3333333,35.50768003,0.056373429,84,4.64908128,0.033,0.88,38.2,43.2589,26.70226969,8.02,9.461252654,0.19,2.09,11.0168,26.69975,1.213625,7.205492079,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P3-2,72,2.782402349277722,0.6506007885221298,AR,S3,S3P3,36.858,59.885,1.033094029,0,1,0,78,11,3.13,1.2551,1.9378,0,3.1929,339.4285714,40.25183197,0,19,4.170440354,0.037,1.13,37.47,33.217,31.34479272,8.07,8.392125244,0.19,1.94,9.9808,18.204375,7.28175,7.205492079,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P3-3,80,2.906739394690481,0.663332206082496,AR,S3,S3P3,36.858,59.885,9.392319388,0,1.333333333,0,42,8,4.18,1.4441,1.7188,0,3.1629,195.4391892,24.43565278,0,89,4.712335091,0.031,1.14,37.04,32.6075,33.05785124,7.29,9.405255878,0.23,2.22,9.8148,20.631625,0.6068125,7.589553529,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P3-4,118,3.5368010970542896,0.741361329758918,AR,S3,S3P3,36.858,59.885,15.19043967,0,1.333333333,0,79,12,3.3,1.1619,1.724,0,2.8859,246.2608696,45.82366589,0,8,4.780797749,0.039,1.28,40.63,31.8595,32.32533889,8.26,10.40887314,0.27,2.84,10.6536,20.631625,6.068125,10.66204513,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S3P3-5,87,3.0710401909982465,0.687663093239688,AR,S3,S3P3,36.858,59.885,4.863154388,0,1,2,92,17,3.3,1.3007,2.2059,0.2172,3.7238,152.6822157,41.70633302,0.098463212,8,4.505221585,0.033,1.31,39.15,29.8733,26.4255911,8.22,8.21632516,0.12,1.11,9.1816,16.99075,2.42725,4.51706193,14.3624999,12.19166639,45.83333359,527.063578,27.299999239999998,0.699999988,26.59999925,20.48333311,8.049999982,20.99999984,8.049999982,930,120,39,35.51335144,320,122,295,122,6
S4P1-1,88,2.9754981405808247,0.6645687523348838,AR,S4,S4P1,37.822,58.225,1.624260633,0,1,0,34,8,1.81,1.0949,1.1786,0,2.2735,430.5333333,28.84778551,0,1,4.510631412,0.034,1.33,40.09,30.0864,37.12035996,7.83,11.36805416,0.29,3.38,11.5252,29.127,4.8545,28.32887182,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P1-2,70,3.1809365812802377,0.7487207587752505,AR,S4,S4P1,37.822,58.225,1.656960621,0,1,0,59,12,1.98,1.1655,1.5442,0,2.7097,425.9633028,38.20748608,0,0,4.587852695,0.034,1.25,36.46,29.0581,39.37007874,7.49,12.6677686,0.35,3.99,11.3807,32.767875,3.640875,38.31446952,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P1-3,60,1.9499464367776884,0.47625362427225837,AR,S4,S4P1,37.822,58.225,0.874099065,0,1.666666667,0,41,8,2.2,1.1085,1.1582,0,2.2667,197.8240741,35.39975825,0,5,6.140309167,0.035,1.43,36.7,25.6686,21.20141343,8,10.08249313,0.27,3.06,11.1703,21.84525,0.6068125,27.17668747,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P1-4,65,2.882521095413396,0.6905255571760742,AR,S4,S4P1,37.822,58.225,1.375624288,0,1,1,62,14,2.74,1.2249,1.6235,0.0525,2.9009,218.4210526,38.18909763,0.032337542,0,5.964370733,0.034,1.51,38.89,25.8114,50.64782097,7.91,18.93097251,0.56,7,12.4474,28.545,6.068125,51.75662026,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P1-5,61,2.174477408103753,0.5289574625615607,AR,S4,S4P1,37.822,58.225,1.047120419,0,1,1,43,9,2.45,1.1903,1.2361,0.0015,2.4279,331.969697,34.78682954,0.001213494,0,6.949586307,0.034,1.55,36.61,23.5551,41.30162703,7.86,13.42214487,0.36,4.31,11.9886,19.418,4.8545,29.48105617,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P2-1,70,2.4896344873081553,0.5860038308780647,AR,S4,S4P2,37.822,58.225,1.24674613,0,1.333333333,4,51,10,3.86,1.4385,2.2088,0.1376,3.7849,132.8959276,23.08946034,0.062296269,6,6.894086114,0.036,1.59,34.42,21.6696,38.31891224,7.96,13.76459782,0.41,5.07,12.4611,16.99075,16.99075,41.38696111,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P2-2,116,2.947598016947878,0.620078277353952,AR,S4,S4P2,37.822,58.225,1.82299046,0,1.333333333,1,42,10,2.7,1.1567,1.4062,0.0334,2.5963,129.5180723,29.86772863,0.023751956,4,4.440578649,0.038,1.52,38.26,25.1982,23.77972466,8.12,9.401539278,0.28,3.37,12.0809,12.13625,14.5635,52.14068171,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P2-3,68,3.294946661507233,0.7808841437747093,AR,S4,S4P2,37.822,58.225,12.59981673,0,1,3,63,11,5.03,1.456,2.5648,0.2627,4.2835,440.942029,24.56331878,0.10242514,5,5.33670754,0.037,1.48,29.25,19.7005,39.4922426,8.04,12.56247917,0.39,4.48,11.5828,24.2725,12.13625,55.981296209999996,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P2-4,68,2.997545698455607,0.7104017596124996,AR,S4,S4P2,37.822,58.225,8.158924038,0,1,1,96,21,3.5,1.171,2.4864,0.0438,3.7012,370.4761905,38.61003861,0.01761583,8,5.267840463,0.032,1.51,34.43,22.7801,31.68567807,8.14,9.472374967,0.22,2.76,12.4649,10.922625,9.709,45.22757561,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P2-5,74,2.0828753895103125,0.48393213030142895,AR,S4,S4P2,37.822,58.225,8.256950231,0,1,0,41,8,2.38,1.0951,1.5893,0,2.6844,348.2,25.79752092,0,7,6.878587065,0.032,1.94,35.22,18.1723,30.92783505,7.79,11.6028239,0.29,3.64,12.5386,21.84525,0.6068125,57.90160346,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P3-1,86,2.8805763318146695,0.6466887604919096,AR,S4,S4P3,37.822,58.225,1.169240809,0,1.333333333,2,71,13,3.35,1.4309,1.9668,0.0099,3.4076,175.047619,36.09924751,0.005033557,0,4.402447862,0.036,2.05,33.56,16.3766,40.84321476,7.76,12.84225992,0.39,4.86,12.5047,23.058875,10.922625,79.0249832,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P3-2,108,2.7789026903565124,0.593512346313139,AR,S4,S4P3,37.822,58.225,0.942520528,0,2,5,58,9,3.09,1.2974,1.8836,0.0473,3.2283,152.6689189,30.79210023,0.025111489,0,5.197851316,0.034,2.07,36.03,17.4171,35.43913713,7.49,13.17706264,0.21,2.69,12.7459,23.058875,3.640875,85.55402784,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P3-3,72,2.291127509540828,0.5357274675601644,AR,S4,S4P3,37.822,58.225,0.895372863,0,1,5,61,11,3.3,1.4144,1.6911,0.1001,3.2056,NA,36.07119626,0.059192242,0,5.245006043,0.034,1.85,33.14,17.9537,28.76869965,8.11,8.693092622,0.22,2.59,11.9349,19.418,3.640875,64.81470955,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P3-4,90,1.9876085613618302,0.4417094737289075,AR,S4,S4P3,37.822,58.225,1.113365875,0,1,4,62,9,2.91,1.4001,1.5607,0.0666,3.0274,393.3532934,39.72576408,0.042673159,0,5.637562691,0.035,2.22,34.6,15.57,33.36510963,7.95,11.23685262,0.31,3.63,11.8224,27.913375,4.8545,80.561229,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S4P3-5,77,1.7453213250881443,0.40179546632255514,AR,S4,S4P3,37.822,58.225,1.175841796,0,1.333333333,3,60,8,3.59,1.3624,1.6539,0.1033,3.1196,NA,36.27788863,0.062458432,1,4.352131531,0.031,1.81,33.37,18.4197,39.45371775,7.81,11.39974946,0.25,2.85,11.5846,26.69975,0.3640875,86.70621219,13.88749999,11.45833314,45.65073101,477.7272243,25.799999239999998,0.699999988,25.09999925,17.31666676,8.099999974,19.83333333,8.099999974,839,102,47,19.50620557,255,163,227,163,6
S8P1-1,44,2.8684729139282608,0.758015107968614,AR,S8,S8P1,25.136,58.243,7.087152825,0,2.666666667,4,57,11,7.68,2.319,4.2601,1.5272,8.1063,496.097561,13.37996761,0.358489237,3,5.058995092,0.034,3.17,39.97,12.5994,43.723554300000004,5.14,6.841795726,0.24,1.79,7.4697,75.24475,1.213625,33.32167067,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P1-2,137,4.326090318037154,0.8792900588957042,AR,S8,S8P1,25.136,58.243,1.57480315,0,3.333333333,3,28,10,4.28,1.4057,1.4507,0.0333,2.8897,416.9444444,19.30102709,0.022954436,0,6.898286892,0.034,1,34.76,34.9015,39.29024081,6.27,5.927253418,0.18,1.4,7.7907,65.53575,0.6068125,33.70573212,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P1-3,115,1.419786292263482,0.29922162295569715,AR,S8,S8P1,25.136,58.243,14.91636672,0,2.666666667,4,31,9,4.62,1.784,1.8966,0.072,3.7526,169.1737892,16.34503849,0.03796267,7,4.158980978,0.037,5.31,43.14,8.1221,32.09242619,6.48,6.319327731,0.18,1.65,9.1057,38.836,1.213625,34.85791647,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P1-4,68,2.467543188439637,0.5847940946790262,AR,S8,S8P1,25.136,58.243,8.313708699,0,2.666666667,2,58,14,4.75,1.6333,3.0932,1.1552,5.8817,100.1373626,18.75080822,0.373464373,0,5.714874825,0.031,2.74,37.82,13.7845,25.79666161,5.13,6.791239703,0.04,0.23,5.4731,12.13625,3.640875,20.26358137,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P1-5,133,1.4572657726337541,0.29798808519089315,AR,S8,S8P1,25.136,58.243,7.751937984,0,3,1,37,10,5.45,1.8696,2.3941,0.7857,5.0494,179.281768,15.45465937,0.32818178,5,6.197443098,0.03,2.09,29.59,14.1832,16.84836472,7.64,2.134967672,0.21,1.97,9.4721,10.922625,4.8545,3.74893903,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P2-1,69,3.299334447549583,0.7792280246061996,AR,S8,S8P2,25.136,58.243,2.232616152,0,2,1,49,12,6.1,1.9297,3.479,0.0726,5.4813,153.2476636,14.08450704,0.020868066,12,1.462703432,0.033,1.86,31.87,17.1507,24.23263328,7.61,4.049823921,0.12,0.86,7.1437,20.631625,3.640875,25.64044167,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P2-2,62,2.5380453051387533,0.6149655107755895,AR,S8,S8P2,25.136,58.243,4.798711755,0,2.333333333,2,33,9,5.03,1.4318,1.5401,0.0756,3.0475,233.7704918,21.42718005,0.049087722,27,1.833657836,0.031,3.05,33.72,11.0373,28.75399361,6.14,4.920830629,0.14,0.99,7.1555,36.40875,2.42725,9.125799328,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P2-3,128,0.8998673804526074,0.18546202960524555,AR,S8,S8P2,25.136,58.243,19.69328398,0,2.666666667,2,28,7,3.84,1.2611,1.497,0.0276,2.7857,244.9392713,18.70407482,0.018436874,16,3.110722271,0.031,2.37,31.83,13.4542,39.4922426,5.61,6.807511737,0.21,1.59,7.5808,44.904125,6.068125,31.01730197,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P2-4,76,2.7969070358257717,0.6458275807027295,AR,S8,S8P2,25.136,58.243,4.653025559,0,3.666666667,7,30,9,5.14,1.572,1.4849,0.0911,3.148,195.5719557,20.2033807,0.061350933,16,2.641530274,0.031,2.69,29.3,10.8852,25.95797281,6.73,4.348403373,0.07,0.61,8.2465,15.777125,6.068125,14.50265963,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P2-5,111,0.25949829797330076,0.05510067605065794,AR,S8,S8P2,25.136,58.243,16.58763532,0,2.666666667,3,38,10,4.6,1.3275,1.7133,0.0495,3.0903,358.8636364,22.17941983,0.028891613,7,3.752284942,0.034,2.34,33.37,14.2318,30.80872914,6.29,5.566587239,0.15,1.12,7.4403,55.82675,7.28175,40.61883821,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P3-1,97,0.8904615851976978,0.1946487088216035,AR,S8,S8P3,25.136,58.243,7.803199405,0,2.333333333,3,33,8,5.59,1.4689,1.5424,0.043,3.0543,453.2967033,21.39522822,0.027878631,0,3.659134362,0.034,3.65,37.55,10.2861,20.27883397,7.97,2.952676284,0.05,0.48,9.2059,12.13625,7.28175,3.36487758,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P3-2,105,0.5075943493466342,0.109067183894133,AR,S8,S8P3,25.136,58.243,2.420442287,0,2,4,45,11,4.57,1.6845,2.1902,0.3359,4.2106,130.5030181,20.54606885,0.153364989,0,3.131926071,0.031,2.73,33.38,12.2085,26.06310014,7.9,3.700440529,0.08,0.47,5.8356,7.28175,7.28175,14.11859818,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P3-3,64,2.9088933494390394,0.6994410016184315,AR,S8,S8P3,25.136,58.243,36.46430954,0,2,0,31,7,3.49,1.2954,1.2643,0,2.5597,314.5061728,24.51949695,0,0,2.559777947,0.035,2.22,31.56,14.2323,17.54385965,7.53,2.40393961,0.04,0.21,5.1222,8.495375,0.6068125,4.13300048,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S8P3-4,102,1.3943503892671893,0.3014829374266176,AR,S8,S8P3,25.136,58.243,2.079443765,0,2.666666667,4,48,10,8.08,1.9394,2.4556,0.9686,5.3636,459.2857143,19.54715752,0.394445349,1,2.457832306,0.034,2.44,31.48,12.9186,21.89781022,6.19,4.449586777,0.11,0.77,7.0092,20.631625,0.3640875,21.03170427,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
